title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills
Главный бухгалтер,ТОО GLAMOUR NAILS,Вакансия опубликована 15 мая 2025 в Алматы,Не указано,"Обязанности:

Ведение управленческого учета;
Контроль за ведением бухгалтерского, налогового учета;
Контроль сдачи налоговой и статистической отчетности;
Формирование налоговой и учетной политики с разработкой по ее реализации;
Налоговое планирование, оптимизация налоговой нагрузки;
Контроль начисления заработной платы и налогообложения;
Контроль материалов для услуг (поступление, списание ТМЦ), контроль калькуляции, корректировка калькуляции, оценка доходности услуг, анализ затрат на услуги и акции;
Контроль проведения и результатов инвентаризаций;
Оптимизация товарных остатков;
Анализ реализации услуг, доходность услуг, предложения по увеличению выручки;
Бюджетное планирование, оптимизация расходов.
Контроль за оформлением таможенных документов, начисление цен с учетом таможенных и других затрат.
Требования:

Опыт работы от 6 лет и более на аналогичной должности,

Знание программ: 1С 8.3. ;

Знание ВЭД;

Опыт работы с большим объемом информации, постановки технических задач программисту;

Аналитический склад ума.

Условия:
График работы 5/2, с 8.00-17.00
Трудоустройство в соответствии с законодательством РК
Офис в центре города",более 6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,15 мая 2025,https://hh.kz/vacancy/120590664,"Руководство коллективом,реализация товаров и услуг,Годовой баланс,Финансовый анализ,1С: Бухгалтерия,Финансовый контроль,Бюджетирование,Налоговое законодательство"
Revenue Accountant,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Вакансия опубликована 16 мая 2025 в Астане,Не указано,"We seek a Revenue Accountant to join our Revenue Accounting & Collection team, a global financial department supporting our clients worldwide and adhering to international financial reporting standards.

The scope of the position consists of general ledger double entries, month closure activities, and account receivables-related tasks.

Mix remote work with in-office engagements by visiting the EPAM office in Astana or enjoying the comfort of working from home. The choice is yours!

Responsibilities

General ledger-related responsibilities
Prepare and manage General ledger entries (revenues, accruals, deferrals)
Verify the financial terms indicated in the clients’ contracts and apply them to accounting records
Support month closure procedures
Assist with annual and interim audit requests
Accounts receivable-related responsibilities
Issue invoices with required journal entries
Prepare financial statements and reports detailing accounts receivable status
Communicate with customers and businesses via email or telephone
Maintain records of upcoming payments and monitor collections
Post incoming payments from customers
Maintain vendor forms

Requirements

Degree in accounting, finance or a related field
1+ years of working experience in accounting or finance
Knowledge of basic accounting practices and legalities
Proficiency in Microsoft Excel, including pivot tables, charts, and formulas
English level – B2+, both verbal and written
Readiness to shifted working hours 12 PM – 9 PM (UTC+6) / 11 AM – 8 PM (UTC+5)

Nice to have

In-depth knowledge of IFRS and/or US GAAP
DipIFR/ACCA or similar certification
Experience working with SAP
Ability to quickly grasp new processes and learn new tools
Developed multitasking skills

We offer

We connect like-minded people: :
Delivering innovative solutions to industry leaders, making a global impact
Corporate and social events
Enjoyable working environment
We invest in your growth:  :
Leadership development, career advising, soft skills and well-being programs
Unlimited access to LinkedIn Learning and Get Abstract
Free English classes with certified teachers
Discounts in local language schools, including online courses for the Kazakh language
We cover it all: :
Participation in the Employee Stock Purchase Plan
Medical & family care package
Six trust days per year (sick leave without a medical certificate)
Coverage of psychology sessions of your choice
Benefits package (sports activities, a variety of stores and services)

EPAM is a team of technologists and innovators united by a passion for technology. In Kazakhstan, we operate across all cities with offices in Astana, Almaty, and Karaganda and work with the world's leading companies from different industries. In 2023, EPAM received the Export Excellence Award at the esteemed Digital Bridge Awards, showcasing our commitment to excellence and innovation.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: гибрид,16 мая 2025,https://hh.kz/vacancy/119580109,"Анализ финансовых показателей,Financial Analysis,Accounting,Бухгалтерский учет,Английский язык,MS Excel,Основы бухгалтерского учета"
Кредитный менеджер в Сарыагаш,ТОО МФО Swiss Capital (Свисс Капитал),Вакансия опубликована 16 мая 2025 в Сарыагаше,"от 183 000 до 400 000 ₸ за месяц, на руки","В связи с расширением деятельности компании Swiss Capital, объявляется конкурс на занятие вакантной должности «Кредитный менеджер».

""Swiss Сapital"" - международная компания по предоставлению микрокредитов населению. Мы активно работаем над развитием международного бренда, для этого нам нужны амбициозные и ответственные сотрудники, готовые расти и развиваться.

С нашей стороны предоставляем полное обучение, прозрачную систему мотивации и карьерный рост.

У нас стандартизированные процессы, и мы прислушиваемся к каждому нашему сотруднику в целях улучшения нашей работы.

Если это про вас, ждем вас на отбор!

Обязанности:

Выдача микрозаймов под залог недвижимости и автомобиля;
Выполнение плана продаж, распространение рекламной продукции;
Консультирование клиентов по вопросам условий кредитования;
Оценка платежеспособности заемщика, финансовый анализ;
Сопровождение займов до полного погашения.

Требования:

— Опыт в МФО или банке от 1 года (желательно);
— Образование: средне-специальное или высшее;
— Знание казахского и русского, ПК, навыки общения;

Условия:

Оформление в соответствии с ТК РК;
Стабильная заработная плата (оклад + бонусы);
График работы 5/2 с 10:00 до 19:00;
Медицинское страхование, оплачиваемый трудовой отпуск.",1–3 года,"Полная занятость
Стажировка",График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,16 мая 2025,https://hh.kz/vacancy/120611919,"Активные продажи,Финансовая отчетность,Клиентоориентированность,Коммуникативные навыки"
Проектный менеджер,ТОО Geometry,Вакансия опубликована 15 мая 2025 в Астане,"от 500 000 ₸ за месяц, на руки","Geometry — эксперт в автоматизации и анализе данных для бизнеса. Мы внедряем BI-решения, которые помогают компаниям контролировать ключевые показатели, оперативно принимать решения и выстраивать прозрачную управленческую отчётность. Сейчас мы в поиске проектного менеджера — специалиста, который сможет управлять клиентскими проектами в сфере BI-аналитики и координировать процессы внедрения.

Обязанности:

Ведение проектов по внедрению BI-систем (Power BI и др.) на всех этапах: от старта до запуска
Коммуникация с заказчиком: выяснение целей, сбор требований, согласование этапов и сроков
Построение проектного плана, контроль задач и сроков, управление ресурсами
Координация работы команды (аналитики, разработчики, тестировщики), обеспечение взаимодействия всех участников проекта
Решение текущих задач по внедрению, в том числе: контроль качества данных, согласование макетов дашбордов, тестирование и приёмка
Участие в развитии внутренних стандартов управления проектами и оптимизации процессов
Обеспечение прозрачности: отчётность по статусу проекта, своевременное выявление и устранение рисков

Требования:

Опыт работы в роли проектного менеджера от 1 года в IT-проектах или IT-компаниях
Наличие действующего сертификата PMP (Project Management Professional) — международный стандарт PMI
Понимание специфики внедрения BI-аналитики и цифровых решений для бизнеса
Навыки коммуникации с заказчиками и технической командой
Умение самостоятельно организовать процесс, управлять задачами и соблюдать сроки
Ответственность, структурность и ориентация на результат

Условия:

Заработная плата: 500 000 ₸ на руки, с последующим ростом
Работа офлайн в офисе в г. Астана, график с 9:30 до 19:00
Возможность развиваться в быстрорастущей компании и быть частью ключевых проектов
Поддержка и вовлечённая команда: от аналитиков до архитекторов решений
Комфортный офис в центре левого берега, современные условия для продуктивной работы

Если тебе интересны BI-проекты, ты умеешь организовывать процессы и взаимодействовать с клиентами — мы ждём тебя в команде.
Присылай резюме и краткий рассказ о проектах, в которых ты управлял внедрением IT- или BI-решений.

Сбор заявок на вакансию открыт до понедельника, 19 мая (включительно).",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,15 мая 2025,https://hh.kz/vacancy/120597188,Не указано
Python-разработчик (Robocorp),ИП Job Recruitment,Вакансия опубликована 16 мая 2025 в Алматы,"от 1 000 000 до 1 500 000 ₸ за месяц, на руки","Наша компания ищет талантливого разработчика, уверенно владеющего Python и имеющего практический опыт работы с Robocorp. Если вы создавали RPA-решения, понимаете архитектуру роботов и можете быстро вникать в процессы — мы будем рады вам в команде.

Требования:
Уверенное знание Python
Обязательный опыт работы с Robocorp (или сопоставимыми RPA-инструментами)
Понимание принципов автоматизации бизнес-процессов
Умение разбираться в чужом коде и поддерживать существующие проекты
Ответственность, инициативность и самостоятельность в работе
Будет плюсом:
Опыт работы с облачной платформой Robocorp Cloud
Знание основ DevOps (CI/CD, Docker)
Опыт работы с API и интеграциями между системами

Что мы предлагаем:

Интересные проекты и реальные задачи
Команду профессионалов, готовых делиться опытом
Конкурентную оплату труда
Возможность удаленной работы",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: удалённо,16 мая 2025,https://hh.kz/vacancy/120610380,Не указано
SMM специалист / Project manager,ИП Sanber Agency,Вакансия опубликована 15 мая 2025 в Алматы,Не указано,"Sanber Agency — маркетинговое агентство, которое помогает брендам расти через стратегию, контент, аналитику и системный подход.
Мы ищем SMM специалиста / Project менеджера, который умеет не просто вести аккаунты, а управлять проектами, влиять на визуал и видеть общую картину.

Кому подойдёт эта роль:
Если ты уже работал в SMM и хочешь перейти на уровень выше — работать с крутыми проектами, не просто создавать контент, а рулить проектом, командой и результатом — это твой шанс.

Ты будешь выстраивать стратегию, управлять командой и вести проект от идеи до реализации.

Задачи:
• Создавать стратегии и реализовывать их на практике
• Курировать контент-план, писать тексты, следить за визуалом
• Организовывать съёмки, выдавать ТЗ дизайнеру, мобилографу, видеографу
• Контролировать ход проекта и вносить предложения по улучшению
• Поддерживать коммуникацию с клиентами и командой
• Анализ эффективности: метрики, выводы, точки роста

Что важно:
• Опыт в маркетинге от 1 года
• Умение видеть проект целиком, брать на себя ответственность
• Навыки командной работы и управления процессом
• Знание базовых инструментов: Figma, Canva, Google Таблицы, таск-трекеры
• Понимание ключевых метрик, трендов и визуала

Что предлагаем:
• Возможность вырасти в стратега и управленца
• Удаленный график работы
• Работа с локальными и международными брендами
• Команда, в которой ценят инициативность, ясность и здоровую амбициозность
• Портфолио с реальными, сильными кейсами
• Обучение внутри команды — мы делимся знаниями, опытом и растем вместе",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: удалённо,15 мая 2025,https://hh.kz/vacancy/119700154,"SMM,SMM-стратегия,Анализ целевой аудитории,Продвижение бренда,Разработка контент-плана,SWOT-анализ,Управление командой"
Product Management with AI (Tech Orda Voucher) Trainee,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Вакансия опубликована 15 мая 2025 в Караганде,Не указано,"Start your journey in IT with EPAM's industry experts! The training cost is fully covered by the Tech Orda program voucher worth 400,000 tenge, with partial funding provided by EPAM.

To get into the program, you need to undergo a preliminary competitive selection process.

The Product Management with AI program will equip you with practical skills to manage a product throughout its entire lifecycle — from identifying user needs to launching it on the market and scaling it further.

Requirements:

Knowledge of English B2+ (Upper intermediate).

Soft Skills: Solid communicator, humble leader, and team player eager to learn.

Meet the requirements of Tech Orda

Uploaded self-presentation video.

Uploaded CV.

What you will gain from this program:

Understand the fundamentals of product management – explore key concepts, product lifecycle stages, and the responsibilities of a product manager.

Learn to communicate product ideas effectively – use storytelling techniques to align stakeholders and pitch your vision to internal teams and users.

Master the discovery phase – conduct user research, create personas, build customer journey maps, and perform strategic and competitive analysis.

Develop product positioning and strategy – define product vision, scope, and roadmap tailored to different markets and user segments.

Apply pricing and monetization techniques – select pricing models, analyze competitors, and shape your product’s value proposition.

Manage product development processes – define MVP, write product requirements, prioritize the backlog, and collaborate using Agile frameworks.

Plan and execute successful product launches – design go-to-market strategies, monitor adoption metrics, and implement feedback loops.

Drive long-term product success – select growth tactics, track product maturity, and enhance value through innovation and continuous improvement.

Benefits of our program:

Fundamental knowledge of Product Management. The course covers a wide range of essential topics, ensuring you will understand Product Management practices holistically.

Best engineering practices. You will practice and apply skills that meet up-to-date industrial standards alongside EPAM's leading experts.

Hands-on experience. We emphasize practical learning by providing hands-on exercises and real-world scenarios.",не требуется,Частичная занятость,График: 5/2,Рабочие часы: 2 или 3,Формат работы: удалённо,15 мая 2025,https://hh.kz/vacancy/120596016,"Project management,Product Management,Английский язык"
Senior Business Analyst,ООО Kanda CA,Вакансия опубликована 15 мая 2025 в Алматы,Не указано,"Kanda is looking for a really strong Senior business analyst with AI experience.

! Fluent English (Advanced level) is must have !

+5 years of experience

Looking for a BA who was on at least one AI project before since this is pure AI development the BA will need to understand how to ask proper questions and document the work correctly.

Responsibilities:

Gather and analyze data for potential business expansion

Identify specific business opportunities

Influence stakeholders to support business projects

Assist with project management for selected projects

Coordinate with different departmental teams to produce better business outcomes

Test business processes and recommend improvements

Convert roadmap features into smaller user stories

Write clear and well-structured business requirements/documents

Identify automation opportunities

Create reports, dashboards, and visualizations to understand business performance

Analyze process issues and bottlenecks and to make improvements

Communicate and validate requirements with relevant stakeholders

Develop and maintain reporting tools

Perform data discovery, analysis, and modeling

Collaborate with product manager on roadmap planning and prioritization

Requirements:

Previous experience with Life Sciences is a big plus.

Great analytical, critical thinking and problem-solving abilities
Superior presentation and negotiation skills
Strong management and organizational skills
Adaptable and capable of working in fast-paced environments
Bachelor’s degree or higher in business analysis, business administration, finance or related field",более 6 лет,"Полная занятость
Возможно временное оформление",График: 5/2,Рабочие часы: 8,Не указано,15 мая 2025,https://hh.kz/vacancy/120425067,"Английский язык,Business Analysis,Analytical skills,Project management,Business communication,Английский — C2 — В совершенстве"
Главный Бухгалтер,ТОО Болашак - МА,Вакансия опубликована 16 мая 2025 в Алматы,Не указано,"Срочно требуется Главный Бухгалтер !

Обязанности:

отвечать за документооборот, сохранность и целостность учетной документации, регистров, баз данных и архивов;

осуществлять контроль за исполнением бюджетной документации, платежами, дебиторской и кредиторской задолженностью, налогами и другими обязательными платежами;

проводить аналитику экономических показателей бизнеса, отклонений, резервов, рисков и возможностей компании, предоставлять руководству отчеты и рекомендации по их улучшению;

консультировать и обучать подчиненных бухгалтеров и других сотрудников фирмы по вопросам бухгалтерского учета, налогообложения, финанализа;

Требования:
Высшее профессиональное образование. ...
Стаж работы, связанный с ведением бухгалтерского учета, составлением бухгалтерской (финансовой) отчетности либо с аудиторской деятельностью, не менее трех из последних пяти календарных лет.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,16 мая 2025,https://hh.kz/vacancy/120611779,Не указано
Экономист-бухгалтер,ТОО ЭГИДА АЛМАТЫ,Вакансия опубликована 16 мая 2025 в Алматы,Не указано,"В развивающуюся компанию ""Эгида Алматы"" требуется ЭКОНОМИСТ

Чем предстоит заниматься:

отражение движений денежных средств

отражение движений по ТМЦ

расчет и установка плановой себестоимости выпускаемой продукции

участие в инвентаризации, отражение данных по инвентаризации в программном продукте

контроль за правильностью ведения справочников

координация производственных процессов с отражением в программном продукте

контроль дебиторской и кредиторской задолженности

контроль отрицательных остатков на складах и в программном продукте

проведение инвентаризации и отражение результатов в программе 1С

проведение процедуры закрытия месяца в программе 1С

Требования:

высшее экономическое или бухгалтерское образование

опыт работы в производственной сфере от 3-х лет

знание налогового и бухгалтерского законодательства будет преимуществом

знание программы 1С: Предприятие 8.1, УПП

MS Office

Мы предлагаем:

график работы 5/2 с 9.00 - 18.00

официальное трудоустройство согласно ТК Казахстан

своевременную конкурентную заработную плату

Присоединяйтесь к команде профессионалов!",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,16 мая 2025,https://hh.kz/vacancy/120609700,"Работа с большим объемом информации,1С: Предприятие 8,Экономический анализ,Финансовый анализ,Бюджетирование"
Аналитик 1С,ТОО 1С-Рейтинг,Вакансия опубликована 16 мая 2025 в Усть-Каменогорске,Не указано,"1С-Рейтинг — одна из ведущих компаний по автоматизации учета на предприятиях Казахстана на программных продуктах 1С. Компания ведет свою историю с 1998 года, является официальным партнером фирмы «1С». За 25-летний опыт работы сотрудниками 1С-Рейтинг накоплены знания и навыки, необходимые для максимально эффективного решения задач любого уровня сложности.

Мы гордимся, что всегда выполняем взятые обязательства и несем ответственность за результат нашей работы. Предлагаем своим клиентам лучшие решения, повышающие эффективность работы.

Наше главное преимущество – это люди. Мы работаем с теми, кто разделяет наши ценности: порядочность, командность, профессионализм, инициатива, доверие, стремление к развитию. В нашей команде 230+ человек и мы продолжаем расти.

Мы ищем Аналитик 1С в группу внедрения Центра корпоративных проектов.

Центр корпоративных проектов, это подразделение компании, которое занимается внедрением и сопровождением программных продуктов на платформе 1С для крупных предприятий квазигосударственного сектора, крупных частных корпораций и холдингов, предприятия промышленного сектора экономики.

Миссия этой роли - помогать крупным компаниям и корпорациям качественно вести все виды учета их деятельности, дать им инструменты планирования и контроля для достижения максимально-эффективного результата их деятельности

Что будет входить в круг Ваших обязанностей?

Участие во внедрении программных продуктов: «1С: Управление холдингом», «1С:ERP для Казахстана», и других решений линейки 1С для автоматизации процессов бухгалтерского, налогового учета, учета заработной платы и консолидированной финансовой отчетности
Анализ и построение бизнес-процессов бухгалтерского, налогового учета, учета заработной платы и консолидированной финансовой отчетности заказчика
Определение требований заказчика к функциональности системы
Построение методической модели бухгалтерского, налогового учета, учета заработной платы и консолидированной финансовой отчетности заказчика в соответствии с требованиями заказчика
Постановка задач для программистов
Тестирование и внедрение разработанного функционала
Обучение и консультирование пользователей
Подготовка методической документации: практикумы, инструкции, регламенты.

Мы ориентированы на долгосрочное и эффективное сотрудничество и создаем для этого благоприятные условия:

Достойная оплата труда. Предлагаемые нами финансовые условия соответствуют рыночным и динамически изменяются в ответ на рост компетенций и условия внешних факторов экономики
Премирование за выполнение ключевых показателей эффективности
Применение в работе проектных технологий «Водопад», Agile
Прозрачная карьерная лестница с четко прописанными условиями перехода на следующую категорию
Обучение и сертификация по программным продуктам 1С
Корпоративный университет: доступ к онлайн-курсам и конференциям, большая электронная библиотека, развивающие мероприятия
Социальный пакет: обеды для сотрудников, посещение бассейна, тренажерных залов;
Комфортные, технически оснащенные рабочие места, удобное местоположение офиса в центре города
У нас развито наставничество и взаимовыручка, руководители компании открыты к диалогу
Команда профессионалов, готовых делиться опытом: в нашей команде сертифицированные Эксперты по внедрению, Специалисты по платформе, Специалисты консультанты, Руководители проектов, ДИПИФР и Профессиональные бухгалтеры, Налоговые консультанты, САР и CIPA
Насыщенная и интересная корпоративная жизнь: праздники, корпоративные выезды на природу, тимбилдинги, конкурсы

Наши ожидания:

Высшее образование (бухгалтерский учет, экономика, финансы, менеджмент)
Опыт работы по специальности не менее 3-х лет
Знание методик основных направлений бухгалтерского, налогового учета, учета заработной платы или консолидированной финансовой отчетности
Знание бухгалтерской корреспонденции счетов и принципов ее формирования
Знание налогового учета и принципов формирования основных форм налоговой отчетности. Практические навыки формирования форм налоговой отчетности
Знание стандартов МСФО
Знание методик и принципов консолидации финансовой и управленческой отчетности;
Стремление к профессиональному и личностному росту
Активность, внимательность, ответственность, стрессоустойчивость и нацеленность на результат, аналитический склад ума
Отличные коммуникативные навыки, грамотная устная и письменная речь
Готовность к обучению и изучению программных продуктов.

Будет плюсом если у вас есть:

Один или несколько сертификатов из перечня: 1С:Специалист-консультант, Проф Бухгалтер, ДИПИФР, CAP, CIPA, Налоговый консультант, IFRM
Опыт работы в одном из прикладных решений «1С: Управление холдингом», «1С:ERP для Казахстана», «1С:УПП для Казахстана»
Опыт участия в проектах внедрения программных продуктов: «1С: Управление холдингом», «1С:ERP для Казахстана», «1С:УПП для Казахстана»

Условия:

График работы: 5/2 с 9.00 до 18.00
Официальное трудоустройство
Отпуск по заранее согласованному графику
Своевременная выплата заработной платы.

Что нужно сделать, если вы хотите присоединиться к команде профессионалов и внедрять крупные проекты, которыми будете гордится?

Откликнуться на вакансию с сопроводительным письмом
В сопроводительном письме написать кодовое слово «проект» (по нему мы поймем, что Вы внимательно ознакомились с условиями вакансии)
Пройти собеседование
Предоставить рекомендации.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,16 мая 2025,https://hh.kz/vacancy/120611268,"Бухгалтерская отчетность,1С: Бухгалтерия,Бухгалтерский учет,ERP-системы на базе 1С,1С: Управление Производственным Предприятием,Аналитическое мышление,Постановка задач разработчикам,Разработка технических заданий,Налоговая отчетность,Бюджетирование,Финансовая отчетность,Налоговое законодательство,Автоматизация процессов,Налоговый учет,1С: Зарплата и кадры,Управленческий учет,Работа с большим объемом информации,Работа с базами данных,Аттестат профессионального бухгалтера,Разработка методологии бухгалтерского учета,Расчет и анализ себестоимости продукции и услуг,Деловая переписка,Расчет заработной платы,Управленческая отчетность,Оптимизация бизнес-процессов"
Бизнес-аналитик,ТОО Техинвест проект,Вакансия опубликована 16 мая 2025 в Алматы,Не указано,"Обязанности:
Анализ данных для поиска проблем и точек роста.
Сопровождение разработки: от постановки задач до проверки результата.
Самостоятельная постановка аналитических задач в условиях неопределённости, при отсутствии чётких целей, неполной информации или ограниченного доступа к данным и инструментам.
Сбор, анализ и формализация бизнес-требований от внутренних и внешних заказчиков
Анализ и оптимизация текущих бизнес-процессов
Постановка задач разработчикам, контроль сроков и качества выполнения
Ведение коммуникации между бизнесом и ИТ
Поддержка пользователей на этапе внедрения решений и при дальнейшей эксплуатации
Построение автоматизированных отчетов и дашбордов для мониторинга ключевых показателей
Требования:
Опыт работы бизнес-аналитиком от от 1 до 3 лет
Уверенное владение SQL (для анализа данных и построения выборок).
Владение BI-инструментами: Power BI, Tableau, Looker, Metabase или другие
Знание методологий описания бизнес-процессов
Умение формулировать и структурировать требования, составлять диаграммы, блок-схемы
Опыт подготовки технической документации (ТЗ, требования, описания процессов)
Умение работать с большим объемом информации и соблюдением сроков
Знание теории вероятностей и математической статистики для разработки моделей
Знание Excel/Google Sheets на продвинутом уровне (формулы, сводные таблицы, визуализация)
Высшее образование
Знание языков программирования (Python и др.) — будет плюсом, но не обязательно
Условия:
Интересные и амбициозные задачи, связанные с аналитикой, мат. расчетами.
Возможности для профессионального развития и карьерного роста.
Современные инструменты и технологии для работы с данными.
Конкурентную заработную плату и социальный пакет.
Большой и комфортный офис;
Развозка;
Приобретение навыков в процессе выполнения обязанностей и во время обучения на рабочем месте;",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,16 мая 2025,https://hh.kz/vacancy/120624235,"SQL,MS Excel,Математическая статистика,Математический анализ,Теория вероятностей,Визуализация данных"
Java Team Lead,ТОО МФО Деньги говорят,Вакансия опубликована 16 мая 2025 в Алматы,Не указано,"Мы — Prodengi Group

Финтех-экосистема, объединяющая технологии, аналитику, диджитал и социальную миссию

В наш состав входят:

Prodengi.kz — первый финансовый маркетплейс в Казахстане: кредиты, депозиты, страховки и услуги для бизнеса — всё в одном месте.

Geeksoft — наша in-house IT-команда: разработка, аналитика, инженерия, дизайн.

Click — креативное digital-агентство: реклама, SMM, крупные бренды в клиентах.

TengeDa — микрофинансовая компания с удобными решениями для людей и бизнеса.

Jetu — социальный проект: помогаем людям разобраться с долгами и повысить финансовую грамотность — бесплатно и по-человечески.

Сейчас вакансия открыта в команде Geeksoft — IT-сердце нашей группы, где рождаются продукты, решения и новые возможности.

Чем предстоит заниматься:

• Вести команду Java-разработчиков: планирование, распределение задач, ревью кода и поддержка профессионального роста каждого участника.

• Участвовать в технических решениях, а также писать код (в разумных объемах).

• Строить процессы совместно с другими лидами и взаимодействовать с бизнесом, аналитиками, QA и DevOps.

• Быть примером технического и профессионального уровня (Senior+), а также менторить и развивать команду.

Что важно:

• Опыт работы на позиции Senior Java Developer от 3 лет, Team Lead — от 1 года (будет плюсом).

• Отличное знание Java (8+), Spring Boot, Hibernate, SQL, PostgreSQL и Redis.

• Умение вести команду, развивать и мотивировать участников.

• Готовность быть вовлечённым в продукт и процессы, а также навыки конструктивного разрешения конфликтов.

• Опыт в финтехе или других высоконагруженных системах будет большим плюсом.

Условия в которых приятно работать:

График — классика жанра: 5-дневка, по 8 часов.
Формат — офисный.
Развозка — заботимся, чтобы ты добирался комфортно.
Qamqor — это не просто бенефиты. Это наша забота о тебе: огромный выбор плюшек и предложений, чтобы работа радовала не только задачами.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,16 мая 2025,https://hh.kz/vacancy/120449889,"Java,SQL,PostgreSQL,Hibernate,Spring Boot,Redis"
